date,ticker,source,title,text,url,language,published_at,prob_negative,prob_neutral,prob_positive,prediction,sentiment_score
2026-06-05,DMD,KAP,DESTEK YATIRIM MENKUL DEĞERLER A.Ş. - Şirket Genel Bilgi Formu,DESTEK YATIRIM MENKUL DEĞERLER A.Ş. - Şirket Genel Bilgi Formu. Şirket Genel Bilgi Formu,https://www.kap.org.tr/tr/Bildirim/1613809,tr,2026-06-05T16:55:56+00:00,0.102997895577916,0.8064264128901972,0.0905756915318867,neutral,-0.0124222040460292
2026-06-05,DMSAS,KAP,DEMİSAŞ DÖKÜM EMAYE MAMÜLLERİ SANAYİ A.Ş. - Özel Durum Açıklaması (Genel),DEMİSAŞ DÖKÜM EMAYE MAMÜLLERİ SANAYİ A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) E-12659767-110.05-12769 Sayı ve 03.06.2026 tarihli Yatırımcı Tazmin Merkezi'nden (YTM) Şirketimize tebliğ edilmiş olan yazıya ilişkin açıklama,https://www.kap.org.tr/tr/Bildirim/1613726,tr,2026-06-05T15:47:43+00:00,0.2986581102931911,0.5309392482476005,0.1704026414592084,neutral,-0.1282554688339827
2026-06-05,DOKTA,KAP,DÖKTAŞ DÖKÜMCÜLÜK TİCARET VE SANAYİ A.Ş. - Özel Durum Açıklaması (Genel),DÖKTAŞ DÖKÜMCÜLÜK TİCARET VE SANAYİ A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Süresi İçinde Kaydileştirilmeyen Paylar Hk.,https://www.kap.org.tr/tr/Bildirim/1613372,tr,2026-06-05T08:05:32+00:00,0.2633960030083316,0.6040158729384342,0.132588124053234,neutral,-0.1308078789550976
2026-06-05,DSYAT,KAP,DESTEK YATIRIM MENKUL DEĞERLER A.Ş. - Şirket Genel Bilgi Formu,DESTEK YATIRIM MENKUL DEĞERLER A.Ş. - Şirket Genel Bilgi Formu. Şirket Genel Bilgi Formu,https://www.kap.org.tr/tr/Bildirim/1613809,tr,2026-06-05T16:55:56+00:00,0.102997895577916,0.8064264128901972,0.0905756915318867,neutral,-0.0124222040460292
2026-06-05,DURDO,KAP,DURAN DOĞAN BASIM VE AMBALAJ SANAYİ A.Ş. - Özel Durum Açıklaması (Genel),DURAN DOĞAN BASIM VE AMBALAJ SANAYİ A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Yatırımcı Tazmin Merkezine Başvuru Süresine Dair Bilgilendirme ve Duyuru,https://www.kap.org.tr/tr/Bildirim/1613722,tr,2026-06-05T15:37:59+00:00,0.3077334966858392,0.5614974707806778,0.1307690325334828,neutral,-0.1769644641523564
2026-06-05,DVRLK,KAP,D VARLIK KİRALAMA A.Ş. - İhraç Tavanına İlişkin Bildirim,D VARLIK KİRALAMA A.Ş. - İhraç Tavanına İlişkin Bildirim. İhraç Tavanına İlişkin Bildirim Kira Sertifikası İhraç Tavan Onayı Hk.,https://www.kap.org.tr/tr/Bildirim/1613932,tr,2026-06-05T18:04:13+00:00,0.0718126833111618,0.8213005988533268,0.1068867178355112,neutral,0.0350740345243493
2026-06-05,DVRLK,KAP,D VARLIK KİRALAMA A.Ş. - İhraç Belgesi,D VARLIK KİRALAMA A.Ş. - İhraç Belgesi. İhraç Belgesi İhraç Belgesi Hk.,https://www.kap.org.tr/tr/Bildirim/1613940,tr,2026-06-05T18:06:32+00:00,0.1276321973974211,0.7262402845758335,0.1461275180267453,neutral,0.0184953206293242
2026-06-05,EBEBK,KAP,EBEBEK MAĞAZACILIK A.Ş. - Özel Durum Açıklaması (Genel),EBEBEK MAĞAZACILIK A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Mayıs 2026 Satış Adedi,https://www.kap.org.tr/tr/Bildirim/1614081,tr,2026-06-05T18:27:17+00:00,0.3760501439080545,0.5007674704888182,0.1231823856031272,neutral,-0.2528677583049273
2026-06-05,EBEBK,KAP,EBEBEK MAĞAZACILIK A.Ş. - Özel Durum Açıklaması (Genel),EBEBEK MAĞAZACILIK A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Yönetim Kurulu Üyesi Değişikliği,https://www.kap.org.tr/tr/Bildirim/1614096,tr,2026-06-05T18:29:45+00:00,0.3802770337228242,0.5055999032605304,0.1141230630166453,neutral,-0.2661539707061788
2026-06-05,ECZIP,KAP,EİP ECZACIBAŞI İLAÇ PAZARLAMA A.Ş. - Genel Kurul Bildirimi,EİP ECZACIBAŞI İLAÇ PAZARLAMA A.Ş. - Genel Kurul Bildirimi. Genel Kurul Bildirimi 2025 Yılı Olağan Genel Kurul Kararlarının Tescili,https://www.kap.org.tr/tr/Bildirim/1613713,tr,2026-06-05T15:21:00+00:00,0.3132798710216813,0.5891965017162855,0.0975236272620332,neutral,-0.2157562437596481
2026-06-05,EKDMR,KAP,EKİNCİLER DEMİR VE ÇELİK SANAYİ A.Ş. - Esas Sözleşme Tadili,EKİNCİLER DEMİR VE ÇELİK SANAYİ A.Ş. - Esas Sözleşme Tadili. Esas Sözleşme Tadili Ana Sözleşme Sermaye Maddesi Tadili,https://www.kap.org.tr/tr/Bildirim/1614119,tr,2026-06-05T19:42:16+00:00,0.1586488401181153,0.5764577983069146,0.2648933615749699,neutral,0.1062445214568546
2026-06-05,EKTVK,KAP,EMLAK KATILIM VARLIK KİRALAMA A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faizsiz),EMLAK KATILIM VARLIK KİRALAMA A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faizsiz). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faizsiz) TRDEVKS92635 ISIN Kodlu Kira Sertifikası İhracının Nitelikli Yatırımcıya Satışının Tamamlanması Hk. EKT,https://www.kap.org.tr/tr/Bildirim/1613539,tr,2026-06-05T12:17:28+00:00,0.0490465315977622,0.8821550365998256,0.068798431802412,neutral,0.0197519002046497
2026-06-05,EKTVK,KAP,EMLAK KATILIM VARLIK KİRALAMA A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faizsiz),EMLAK KATILIM VARLIK KİRALAMA A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faizsiz). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faizsiz) Şirketimiz Tarafından İhraç Edilmiş Olan TRDEVKS62661 ISIN Kodlu Kira Sertifikasının İtfası Hk. EKT,https://www.kap.org.tr/tr/Bildirim/1613760,tr,2026-06-05T16:13:13+00:00,0.0552206207018531,0.8724320706729775,0.0723473086251693,neutral,0.0171266879233162
2026-06-05,ENERY,KAP,ENERYA ENERJİ A.Ş. - Payların Geri Alınmasına İlişkin Bildirim,ENERYA ENERJİ A.Ş. - Payların Geri Alınmasına İlişkin Bildirim. Payların Geri Alınmasına İlişkin Bildirim 05.06.2026 Tarihli Pay Geri Alım İşlemleri,https://www.kap.org.tr/tr/Bildirim/1614099,tr,2026-06-05T18:30:48+00:00,0.0471007314282956,0.0622811860200578,0.8906180825516465,positive,0.8435173511233509
2026-06-05,ENSRI,KAP,ENSARİ SINAİ YATIRIMLAR A.Ş. - Olağan Dışı Fiyat ve Miktar Hareketleri,ENSARİ SINAİ YATIRIMLAR A.Ş. - Olağan Dışı Fiyat ve Miktar Hareketleri. Olağan Dışı Fiyat ve Miktar Hareketleri Olağandışı fiyat miktar hareketleri hakkında.,https://www.kap.org.tr/tr/Bildirim/1614120,tr,2026-06-05T19:44:29+00:00,0.2430041324973082,0.5012681214479334,0.2557277460547583,neutral,0.01272361355745
2026-06-05,ERCB,KAP,ERCİYAS ÇELİK BORU SANAYİ A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),ERCİYAS ÇELİK BORU SANAYİ A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) TRFERCY62610 ISIN Kodlu Finansman Bonosu İtfası,https://www.kap.org.tr/tr/Bildirim/1613533,tr,2026-06-05T11:51:15+00:00,0.0370915892069419,0.9047738879400704,0.0581345228529875,neutral,0.0210429336460455
2026-06-05,ERCB,KAP,ERCİYAS ÇELİK BORU SANAYİ A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),ERCİYAS ÇELİK BORU SANAYİ A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) Finansman Bonosu İhracı,https://www.kap.org.tr/tr/Bildirim/1613705,tr,2026-06-05T15:12:22+00:00,0.0381993026812253,0.903675503476662,0.0581251938421125,neutral,0.0199258911608872
2026-06-05,ETYAT,KAP,EURO TREND YATIRIM ORTAKLIĞI A.Ş. - Özel Durum Açıklaması (Genel),"EURO TREND YATIRIM ORTAKLIĞI A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) BİAŞ'da oluşan ağırlıklı ortalama fiyatın,pay başına net aktif değerin 2 katını aşması",https://www.kap.org.tr/tr/Bildirim/1613707,tr,2026-06-05T15:15:10+00:00,0.2036970678701662,0.6897426982745436,0.1065602338552901,neutral,-0.097136834014876
2026-06-05,EUKYO,KAP,EURO KAPİTAL YATIRIM ORTAKLIĞI A.Ş. - Özel Durum Açıklaması (Genel),"EURO KAPİTAL YATIRIM ORTAKLIĞI A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) BİAŞ'da oluşan ağırlıklı ortalama fiyatın,pay başına net aktif değerin 2 katını aşması",https://www.kap.org.tr/tr/Bildirim/1613709,tr,2026-06-05T15:15:53+00:00,0.2036970678701662,0.6897426982745436,0.1065602338552901,neutral,-0.097136834014876
2026-06-05,EUYO,KAP,EURO MENKUL KIYMET YATIRIM ORTAKLIĞI A.Ş. - Özel Durum Açıklaması (Genel),"EURO MENKUL KIYMET YATIRIM ORTAKLIĞI A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) BİAŞ'da oluşan ağırlıklı ortalama fiyatın,pay başına net aktif değerin 2 katını aşması",https://www.kap.org.tr/tr/Bildirim/1613704,tr,2026-06-05T15:11:30+00:00,0.1926719590356213,0.7053067938395009,0.1020212471248777,neutral,-0.0906507119107435
2026-06-05,FBB,KAP,FİBABANKA A.Ş. - Özel Durum Açıklaması (Genel),FİBABANKA A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Kripto Varlık Hizmet Sağlayıcı Şirket Kurulması Hakkında,https://www.kap.org.tr/tr/Bildirim/1613514,tr,2026-06-05T11:30:50+00:00,0.3891615670086946,0.4971405824290195,0.1136978505622859,neutral,-0.2754637164464087
2026-06-05,FBBNK,KAP,FİBABANKA A.Ş. - Özel Durum Açıklaması (Genel),FİBABANKA A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Kripto Varlık Hizmet Sağlayıcı Şirket Kurulması Hakkında,https://www.kap.org.tr/tr/Bildirim/1613514,tr,2026-06-05T11:30:50+00:00,0.3891615670086946,0.4971405824290195,0.1136978505622859,neutral,-0.2754637164464087
2026-06-05,FIN,KAP,QNB BANK A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),QNB BANK A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) QNB Bank A.Ş. Borçlanma Aracı Satışın Tamamlanması hk.,https://www.kap.org.tr/tr/Bildirim/1613505,tr,2026-06-05T11:18:49+00:00,0.0530779527274739,0.8748358425839653,0.0720862046885608,neutral,0.0190082519610869
2026-06-05,FIN,KAP,QNB BANK A.Ş. - Özel Durum Açıklaması (Genel),"QNB BANK A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Takipteki Kredi Portföyünden Satış DNYVA, DOGVY, EMIRV, GLCVY",https://www.kap.org.tr/tr/Bildirim/1613532,tr,2026-06-05T11:48:15+00:00,0.3515728151444145,0.5307117526552876,0.1177154322002979,neutral,-0.2338573829441166
2026-06-05,FIN,KAP,QNB BANK A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),QNB BANK A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) MTN programı kapsamında yurtdışında ihraç edilen borçlanma aracının ihracı,https://www.kap.org.tr/tr/Bildirim/1613715,tr,2026-06-05T15:24:23+00:00,0.0463639491848416,0.8924713072599151,0.0611647435552432,neutral,0.0148007943704016
2026-06-05,FLAP,KAP,FLAP KONGRE TOPLANTI HİZMETLERİ OTOMOTİV VE TURİZM A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim,FLAP KONGRE TOPLANTI HİZMETLERİ OTOMOTİV VE TURİZM A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim. Genel Kurul İşlemlerine İlişkin Bildirim 2025 Yılı Olağan Genel Kurul Tescili,https://www.kap.org.tr/tr/Bildirim/1614117,tr,2026-06-05T19:34:34+00:00,0.1789897486367514,0.7367080680216959,0.0843021833415526,neutral,-0.0946875652951987
2026-06-05,FLAP,KAP,FLAP KONGRE TOPLANTI HİZMETLERİ OTOMOTİV VE TURİZM A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi,FLAP KONGRE TOPLANTI HİZMETLERİ OTOMOTİV VE TURİZM A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi. Bağımsız Denetim Kuruluşunun Belirlenmesi Bağımsız denetim kuruluşu seçiminin tescili ve TTSG'de ilanı,https://www.kap.org.tr/tr/Bildirim/1614118,tr,2026-06-05T19:35:48+00:00,0.075962654273011,0.835961241432503,0.0880761042944859,neutral,0.0121134500214748
2026-06-05,FORTE,KAP,FORTE BİLGİ İLETİŞİM TEKNOLOJİLERİ VE SAVUNMA SANAYİ A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim,FORTE BİLGİ İLETİŞİM TEKNOLOJİLERİ VE SAVUNMA SANAYİ A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim. Genel Kurul İşlemlerine İlişkin Bildirim 2025 Hesap Dönemi Olağan Genel Kurul Toplantısı,https://www.kap.org.tr/tr/Bildirim/1613942,tr,2026-06-05T18:07:15+00:00,0.2028425438676965,0.6448629501648666,0.1522945059674368,neutral,-0.0505480379002597
2026-06-05,FORTE,KAP,FORTE BİLGİ İLETİŞİM TEKNOLOJİLERİ VE SAVUNMA SANAYİ A.Ş. - Kar Payı Dağıtım İşlemlerine İlişkin Bildirim,FORTE BİLGİ İLETİŞİM TEKNOLOJİLERİ VE SAVUNMA SANAYİ A.Ş. - Kar Payı Dağıtım İşlemlerine İlişkin Bildirim. Kar Payı Dağıtım İşlemlerine İlişkin Bildirim Kar Dağıtım Teklifi,https://www.kap.org.tr/tr/Bildirim/1613943,tr,2026-06-05T18:07:27+00:00,0.1567189642500711,0.0880802317582927,0.755200803991636,positive,0.5984818397415649
2026-06-05,GARFA,KAP,GARANTİ FAKTORİNG A.Ş. - Özel Durum Açıklaması (Genel),GARANTİ FAKTORİNG A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Riskin Erken Saptanması Komitesi Üye Seçimi,https://www.kap.org.tr/tr/Bildirim/1613804,tr,2026-06-05T16:48:14+00:00,0.3466032473882767,0.523970537063276,0.1294262155484472,neutral,-0.2171770318398294
2026-06-05,GEDIK,KAP,GEDİK YATIRIM MENKUL DEĞERLER A.Ş. - Özel Durum Açıklaması (Genel),GEDİK YATIRIM MENKUL DEĞERLER A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Ichain Yatırım Holding AŞ?nin Misyon Kripto Varlık Alım Satım Platformu AŞye sermaye artırımında iştirak etmesi hakkında,https://www.kap.org.tr/tr/Bildirim/1614123,tr,2026-06-05T19:53:26+00:00,0.290196756205378,0.5925449752995643,0.1172582684950578,neutral,-0.1729384877103201
2026-06-05,GENTS,KAP,GENTAŞ DEKORATİF YÜZEYLER SANAYİ VE TİCARET A.Ş. - Özel Durum Açıklaması (Genel),GENTAŞ DEKORATİF YÜZEYLER SANAYİ VE TİCARET A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Süresi içerisinde kaydileştirilmediği için mülkiyeti Yatırımcı Tazmin Merkezi (YTM)?ne intikal eden fiziki payların YTM'ye son başvuru tarihi Hk.,https://www.kap.org.tr/tr/Bildirim/1613677,tr,2026-06-05T14:38:47+00:00,0.2604430874168869,0.5662118100295418,0.1733451025535713,neutral,-0.0870979848633156
2026-06-05,GLRMK,KAP,GÜLERMAK AĞIR SANAYİ İNŞAAT VE TAAHHÜT A.Ş. - Özel Durum Açıklaması (Genel),GÜLERMAK AĞIR SANAYİ İNŞAAT VE TAAHHÜT A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Yönetim Kurulu Görev Dağılımı Hakkında,https://www.kap.org.tr/tr/Bildirim/1613382,tr,2026-06-05T08:51:36+00:00,0.3649531709400057,0.5066224040557147,0.1284244250042796,neutral,-0.2365287459357261
2026-06-05,GLRMK,KAP,GÜLERMAK AĞIR SANAYİ İNŞAAT VE TAAHHÜT A.Ş. - Şirket Genel Bilgi Formu,GÜLERMAK AĞIR SANAYİ İNŞAAT VE TAAHHÜT A.Ş. - Şirket Genel Bilgi Formu. Şirket Genel Bilgi Formu,https://www.kap.org.tr/tr/Bildirim/1613383,tr,2026-06-05T08:53:04+00:00,0.1412132580134104,0.7411969247332771,0.1175898172533124,neutral,-0.0236234407600979
2026-06-05,GLRMK,KAP,GÜLERMAK AĞIR SANAYİ İNŞAAT VE TAAHHÜT A.Ş. - Yönetim Kurulu Komiteleri,GÜLERMAK AĞIR SANAYİ İNŞAAT VE TAAHHÜT A.Ş. - Yönetim Kurulu Komiteleri. Yönetim Kurulu Komiteleri Yönetim Kurulu Komite Üyelerinin Seçimi Hakkında,https://www.kap.org.tr/tr/Bildirim/1613384,tr,2026-06-05T08:53:38+00:00,0.2632154262231319,0.5167952234197327,0.2199893503571352,neutral,-0.0432260758659966
2026-06-05,GLRYH,KAP,GÜLER YATIRIM HOLDİNG A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim,GÜLER YATIRIM HOLDİNG A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim. Genel Kurul İşlemlerine İlişkin Bildirim 2025 Yılı Olağan Genel Kurulu Daveti,https://www.kap.org.tr/tr/Bildirim/1613955,tr,2026-06-05T18:10:44+00:00,0.1565371088244523,0.7381410923066432,0.1053217988689044,neutral,-0.0512153099555478
2026-06-05,GLRYH,KAP,GÜLER YATIRIM HOLDİNG A.Ş. - Kar Payı Dağıtım İşlemlerine İlişkin Bildirim,GÜLER YATIRIM HOLDİNG A.Ş. - Kar Payı Dağıtım İşlemlerine İlişkin Bildirim. Kar Payı Dağıtım İşlemlerine İlişkin Bildirim Yönetim Kurulu'nun Kar Payı Dağıtılmamasına İlişkin Teklifi,https://www.kap.org.tr/tr/Bildirim/1613956,tr,2026-06-05T18:10:51+00:00,0.4257766168015401,0.0649757635195136,0.5092476196789463,positive,0.0834710028774061
2026-06-05,GLYHO,KAP,GLOBAL YATIRIM HOLDİNG A.Ş. - Payların Geri Alınmasına İlişkin Bildirim,GLOBAL YATIRIM HOLDİNG A.Ş. - Payların Geri Alınmasına İlişkin Bildirim. Payların Geri Alınmasına İlişkin Bildirim 05.06.2026 Tarihli Pay Geri Alım İşlemleri,https://www.kap.org.tr/tr/Bildirim/1614104,tr,2026-06-05T18:41:04+00:00,0.0470441709741324,0.0799397388552494,0.8730160901706181,positive,0.8259719191964856
2026-06-05,GRNYO,KAP,GARANTİ YATIRIM ORTAKLIĞI A.Ş. - Özel Durum Açıklaması (Genel),"GARANTİ YATIRIM ORTAKLIĞI A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Paylarının BİAŞ'ta oluşan ağırlıklı ortalama fiyatının, pay başına net aktif değerinin 2 katını aşması hakkında.",https://www.kap.org.tr/tr/Bildirim/1613512,tr,2026-06-05T11:27:08+00:00,0.1608137870998377,0.735047836946236,0.1041383759539263,neutral,-0.0566754111459113
2026-06-05,GUBRF,KAP,GÜBRE FABRİKALARI T.A.Ş. - Özel Durum Açıklaması (Genel),GÜBRE FABRİKALARI T.A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Yönetim Kurulu Üyesi ve Genel Müdürün Görevden Ayrılması,https://www.kap.org.tr/tr/Bildirim/1614134,tr,2026-06-05T22:15:37+00:00,0.3768522488439901,0.5031420595810627,0.1200056915749471,neutral,-0.2568465572690429
2026-06-05,HALKB,KAP,TÜRKİYE HALK BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),TÜRKİYE HALK BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) Yurtiçinde Nitelikli Yatırımcılara Sermaye Benzeri Tahvil Kupon İtfası,https://www.kap.org.tr/tr/Bildirim/1613506,tr,2026-06-05T11:18:50+00:00,0.0409407886693053,0.9004329006043608,0.0586263107263339,neutral,0.0176855220570286
2026-06-05,HDFFL,KAP,HEDEF ARAÇ KİRALAMA VE SERVİS A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),HEDEF ARAÇ KİRALAMA VE SERVİS A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) 1. Kupon Oranı Belirlenmesi,https://www.kap.org.tr/tr/Bildirim/1613399,tr,2026-06-05T09:25:24+00:00,0.0329999578266194,0.9182898926578176,0.0487101495155629,neutral,0.0157101916889435
2026-06-05,HDFFL,KAP,HEDEF ARAÇ KİRALAMA VE SERVİS A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),HEDEF ARAÇ KİRALAMA VE SERVİS A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) TRSHDAK32810 ISIN Kodlu Tahvilin 1. Kupon Ödemesi,https://www.kap.org.tr/tr/Bildirim/1613619,tr,2026-06-05T13:48:23+00:00,0.0404183265108298,0.905924581744984,0.053657091744186,neutral,0.0132387652333561
2026-06-05,HLVKS,KAP,HALK VARLIK KİRALAMA A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faizsiz),HALK VARLIK KİRALAMA A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faizsiz). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faizsiz) Yurtiçi Kira Sertifikası İtfa ve Getiri Ödemesi EKGYO,https://www.kap.org.tr/tr/Bildirim/1613610,tr,2026-06-05T13:10:58+00:00,0.0470639225439216,0.889985794284044,0.0629502831720343,neutral,0.0158863606281126
2026-06-05,HRKET,KAP,HAREKET PROJE TAŞIMACILIĞI VE YÜK MÜHENDİSLİĞİ A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim,HAREKET PROJE TAŞIMACILIĞI VE YÜK MÜHENDİSLİĞİ A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim. Genel Kurul İşlemlerine İlişkin Bildirim 2025 Yılı Olağan Genel Kurul Toplantı Sonucu,https://www.kap.org.tr/tr/Bildirim/1613599,tr,2026-06-05T13:05:24+00:00,0.1864206239721439,0.7035713451240999,0.1100080309037561,neutral,-0.0764125930683877
2026-06-05,HRKET,KAP,HAREKET PROJE TAŞIMACILIĞI VE YÜK MÜHENDİSLİĞİ A.Ş. - Kar Payı Dağıtım İşlemlerine İlişkin Bildirim,HAREKET PROJE TAŞIMACILIĞI VE YÜK MÜHENDİSLİĞİ A.Ş. - Kar Payı Dağıtım İşlemlerine İlişkin Bildirim. Kar Payı Dağıtım İşlemlerine İlişkin Bildirim 2025 Yılı Kar Payı Dağıtımına İlişkin Kararın Genel Kurul'da Onaylanması Hk.,https://www.kap.org.tr/tr/Bildirim/1613611,tr,2026-06-05T13:12:01+00:00,0.1800509212910767,0.0449644483629519,0.7749846303459714,positive,0.5949337090548947
2026-06-05,HRKET,KAP,HAREKET PROJE TAŞIMACILIĞI VE YÜK MÜHENDİSLİĞİ A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi,HAREKET PROJE TAŞIMACILIĞI VE YÜK MÜHENDİSLİĞİ A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi. Bağımsız Denetim Kuruluşunun Belirlenmesi Bağımsız Denetim Kuruluşu Seçiminin Genel Kurul'da Onaylanması Hk.,https://www.kap.org.tr/tr/Bildirim/1613612,tr,2026-06-05T13:12:27+00:00,0.1252850476524441,0.80754860615799,0.0671663461895659,neutral,-0.0581187014628781
2026-06-05,IHAAS,KAP,İHLAS HABER AJANSI A.Ş. - Olağan Dışı Fiyat ve Miktar Hareketleri,İHLAS HABER AJANSI A.Ş. - Olağan Dışı Fiyat ve Miktar Hareketleri. Olağan Dışı Fiyat ve Miktar Hareketleri Olağandışı Fiyat ve Miktar Hareketi Hk.,https://www.kap.org.tr/tr/Bildirim/1613792,tr,2026-06-05T16:34:32+00:00,0.2035724777557191,0.5228975040107305,0.2735300182335503,neutral,0.0699575404778311
2026-06-05,IHLAS,KAP,İHLAS HOLDİNG A.Ş. - Sermaye Artırımı - Azaltımı İşlemlerine İlişkin Bildirim,İHLAS HOLDİNG A.Ş. - Sermaye Artırımı - Azaltımı İşlemlerine İlişkin Bildirim. Sermaye Artırımı - Azaltımı İşlemlerine İlişkin Bildirim Bedelli Sermaye Artırımına İlişkin İzahnamenin SPK Tarafından Onaylanması Hk.,https://www.kap.org.tr/tr/Bildirim/1613395,tr,2026-06-05T09:06:29+00:00,0.1829099979138808,0.2939646977307681,0.523125304355351,positive,0.3402153064414701
2026-06-05,IHLAS,KAP,İHLAS HOLDİNG A.Ş. - İzahname (SPK Tarafından Onaylanan),İHLAS HOLDİNG A.Ş. - İzahname (SPK Tarafından Onaylanan). İzahname (SPK Tarafından Onaylanan) Bedelli Sermaye Artırımına İlişkin SPK Tarafından Onaylanan İzahname Hk.,https://www.kap.org.tr/tr/Bildirim/1614112,tr,2026-06-05T19:17:12+00:00,0.2170406701466157,0.5049676594091344,0.27799167044425,neutral,0.0609510002976342
